ta,ss_108,ss_112,ss_133,ss_143,ss_152,ss_156,ss_159,hm_108,hm_112,hm_133,hm_143,hm_152,hm_156,hm_159,rn_108,rn_112,rn_133,rn_143,rn_152,rn_156,rn_159
9.185714285714285,0.2,0.7,0.5,0.8,0.8,1.0,1.0,35,27,35,27,24,26,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.185714285714285,0.2,0.7,0.5,0.8,0.8,1.0,1.0,35,27,35,27,24,26,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.185714285714285,0.2,0.7,0.5,0.8,0.8,1.0,1.0,35,27,35,27,24,26,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.185714285714285,0.2,0.7,0.5,0.8,0.8,1.0,1.0,35,27,35,27,24,26,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.185714285714285,0.2,0.7,0.5,0.8,0.8,1.0,1.0,35,27,35,27,24,26,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.185714285714285,0.2,0.7,0.5,0.8,0.8,1.0,1.0,35,27,35,27,24,26,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.185714285714285,0.2,0.7,0.5,0.8,0.8,1.0,1.0,35,27,35,27,24,26,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.185714285714285,0.2,0.7,0.5,0.8,0.8,1.0,1.0,35,27,35,27,24,26,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.185714285714285,0.2,0.7,0.5,0.8,0.8,1.0,1.0,35,27,35,27,24,26,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.185714285714285,0.2,0.7,0.5,0.8,0.8,1.0,1.0,35,27,35,27,24,26,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.185714285714285,0.2,0.7,0.5,0.8,0.8,1.0,1.0,35,27,35,27,24,26,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.6,1.0,1.0,0.9,0.8,1.0,1.0,1.0,24,23,27,29,22,27,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.6,1.0,1.0,0.9,0.8,1.0,1.0,1.0,24,23,27,29,22,27,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.6,1.0,1.0,0.9,0.8,1.0,1.0,1.0,24,23,27,29,22,27,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.957142857142857,0.7,1.0,1.0,0.5,1.0,1.0,1.0,20,33,25,32,24,31,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.957142857142857,0.7,1.0,1.0,0.5,1.0,1.0,1.0,20,33,25,32,24,31,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.957142857142857,0.7,1.0,1.0,0.5,1.0,1.0,1.0,20,33,25,32,24,31,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.957142857142857,0.7,1.0,1.0,0.5,1.0,1.0,1.0,20,33,25,32,24,31,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.957142857142857,0.7,1.0,1.0,0.5,1.0,1.0,1.0,20,33,25,32,24,31,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.957142857142857,0.7,1.0,1.0,0.5,1.0,1.0,1.0,20,33,25,32,24,31,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.957142857142857,0.7,1.0,1.0,0.5,1.0,1.0,1.0,20,33,25,32,24,31,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.957142857142857,0.7,1.0,1.0,0.5,1.0,1.0,1.0,20,33,25,32,24,31,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.957142857142857,0.7,1.0,1.0,0.5,1.0,1.0,1.0,20,33,25,32,24,31,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.957142857142857,0.7,1.0,1.0,0.5,1.0,1.0,1.0,20,33,25,32,24,31,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.957142857142857,0.7,1.0,1.0,0.5,1.0,1.0,1.0,20,33,25,32,24,31,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.957142857142857,0.7,1.0,1.0,0.5,1.0,1.0,1.0,20,33,25,32,24,31,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.928571428571429,0.5,1.0,1.0,0.6,1.0,1.0,1.0,27,40,30,32,28,23,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.671428571428572,0.5,0.6,0.5,0.1,0.2,0.4,0.5,24,37,31,31,31,29,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.671428571428572,0.5,0.6,0.5,0.1,0.2,0.4,0.5,24,37,31,31,31,29,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.885714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,34,30,28,40,35,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.885714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,34,30,28,40,35,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.885714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,34,30,28,40,35,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.885714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,34,30,28,40,35,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.885714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,34,30,28,40,35,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.885714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,34,30,28,40,35,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.885714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,34,30,28,40,35,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.885714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,34,30,28,40,35,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.885714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,34,30,28,40,35,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.885714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,34,30,28,40,35,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.885714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,34,30,28,40,35,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.885714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,34,30,28,40,35,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.885714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,34,30,28,40,35,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,39,35,36,44,41,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,39,35,36,44,41,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,39,35,36,44,41,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,39,35,36,44,41,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,39,35,36,44,41,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,39,35,36,44,41,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,39,35,36,44,41,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,39,35,36,44,41,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,39,35,36,44,41,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,39,35,36,44,41,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,39,35,36,44,41,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,39,35,36,44,41,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,39,35,36,44,41,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,39,35,36,44,41,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,44,44,32,49,44,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,44,44,32,49,44,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,44,44,32,49,44,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,44,44,32,49,44,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,44,44,32,49,44,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,44,44,32,49,44,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,44,44,32,49,44,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,44,44,32,49,44,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,44,44,32,49,44,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,44,44,32,49,44,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,44,44,32,49,44,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,44,44,32,49,44,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,44,44,32,49,44,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,44,44,32,49,44,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,44,44,32,49,44,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,44,44,32,49,44,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,50,51,27,36,47,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,50,51,27,36,47,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,50,51,27,36,47,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,50,51,27,36,47,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,50,51,27,36,47,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,50,51,27,36,47,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,50,51,27,36,47,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,50,51,27,36,47,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,50,51,27,36,47,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,50,51,27,36,47,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,50,51,27,36,47,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,50,51,27,36,47,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,52,52,29,35,51,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,52,52,29,35,51,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,52,52,29,35,51,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,52,52,29,35,51,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,52,52,29,35,51,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,52,52,29,35,51,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,59,55,34,32,53,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,59,55,34,32,53,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,59,55,34,32,53,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,59,55,34,32,53,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.185714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,67,72,49,43,55,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.185714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,67,72,49,43,55,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.185714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,67,72,49,43,55,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4142857142857146,0.2,0.4,0.5,0.5,0.5,0.2,0.2,65,64,75,52,45,58,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4142857142857146,0.2,0.4,0.5,0.5,0.5,0.2,0.2,65,64,75,52,45,58,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4142857142857146,0.2,0.4,0.5,0.5,0.5,0.2,0.2,65,64,75,52,45,58,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,62,66,47,43,52,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,62,66,47,43,52,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,62,66,47,43,52,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,62,66,47,43,52,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,62,66,47,43,52,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,62,66,47,43,52,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.785714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43,48,45,39,35,49,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.785714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43,48,45,39,35,49,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.785714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43,48,45,39,35,49,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.185714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25,33,37,28,28,36,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.185714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25,33,37,28,28,36,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.185714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25,33,37,28,28,36,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.185714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25,33,37,28,28,36,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.185714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25,33,37,28,28,36,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.185714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25,33,37,28,28,36,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.528571428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,25,35,27,24,35,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.528571428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,25,35,27,24,35,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.528571428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21,25,35,27,24,35,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.771428571428572,1.0,1.0,0.6,1.0,1.0,1.0,1.0,16,23,30,24,22,30,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.771428571428572,1.0,1.0,0.6,1.0,1.0,1.0,1.0,16,23,30,24,22,30,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.242857142857142,1.0,1.0,0.7,0.9,1.0,1.0,1.0,17,18,27,23,20,25,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.242857142857142,1.0,1.0,0.7,0.9,1.0,1.0,1.0,17,18,27,23,20,25,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.242857142857142,1.0,1.0,0.7,0.9,1.0,1.0,1.0,17,18,27,23,20,25,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.014285714285714,1.0,1.0,0.8,0.7,1.0,1.0,1.0,20,27,27,25,19,25,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.014285714285714,1.0,1.0,0.8,0.7,1.0,1.0,1.0,20,27,27,25,19,25,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.157142857142857,1.0,1.0,0.6,0.3,1.0,1.0,1.0,20,34,28,24,21,23,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.157142857142857,1.0,1.0,0.6,0.3,1.0,1.0,1.0,20,34,28,24,21,23,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.814285714285715,1.0,1.0,0.9,0.7,1.0,1.0,0.8,22,33,30,25,20,22,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.814285714285715,1.0,1.0,0.9,0.7,1.0,1.0,0.8,22,33,30,25,20,22,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.814285714285715,1.0,1.0,0.9,0.7,1.0,1.0,0.8,22,33,30,25,20,22,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.271428571428572,1.0,1.0,0.5,0.3,1.0,1.0,0.0,28,36,28,26,22,29,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.271428571428572,1.0,1.0,0.5,0.3,1.0,1.0,0.0,28,36,28,26,22,29,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.271428571428572,1.0,1.0,0.5,0.3,1.0,1.0,0.0,28,36,28,26,22,29,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.271428571428572,1.0,1.0,0.5,0.3,1.0,1.0,0.0,28,36,28,26,22,29,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.271428571428572,1.0,1.0,0.5,0.3,1.0,1.0,0.0,28,36,28,26,22,29,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.271428571428572,1.0,1.0,0.5,0.3,1.0,1.0,0.0,28,36,28,26,22,29,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.271428571428572,1.0,1.0,0.5,0.3,1.0,1.0,0.0,28,36,28,26,22,29,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.271428571428572,1.0,1.0,0.5,0.3,1.0,1.0,0.0,28,36,28,26,22,29,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.271428571428572,1.0,1.0,0.5,0.3,1.0,1.0,0.0,28,36,28,26,22,29,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.271428571428572,1.0,1.0,0.5,0.3,1.0,1.0,0.0,28,36,28,26,22,29,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.271428571428572,1.0,1.0,0.5,0.3,1.0,1.0,0.0,28,36,28,26,22,29,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.271428571428572,1.0,1.0,0.5,0.3,1.0,1.0,0.0,28,36,28,26,22,29,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.557142857142855,1.0,1.0,0.0,0.4,1.0,0.8,0.6,32,46,31,27,24,40,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.557142857142855,1.0,1.0,0.0,0.4,1.0,0.8,0.6,32,46,31,27,24,40,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.557142857142855,1.0,1.0,0.0,0.4,1.0,0.8,0.6,32,46,31,27,24,40,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.357142857142858,0.5,0.6,0.0,0.0,0.2,0.2,0.4,31,41,33,29,29,55,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.357142857142858,0.5,0.6,0.0,0.0,0.2,0.2,0.4,31,41,33,29,29,55,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.357142857142858,0.5,0.6,0.0,0.0,0.2,0.2,0.4,31,41,33,29,29,55,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.357142857142858,0.5,0.6,0.0,0.0,0.2,0.2,0.4,31,41,33,29,29,55,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.357142857142858,0.5,0.6,0.0,0.0,0.2,0.2,0.4,31,41,33,29,29,55,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.357142857142858,0.5,0.6,0.0,0.0,0.2,0.2,0.4,31,41,33,29,29,55,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.357142857142858,0.5,0.6,0.0,0.0,0.2,0.2,0.4,31,41,33,29,29,55,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.357142857142858,0.5,0.6,0.0,0.0,0.2,0.2,0.4,31,41,33,29,29,55,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.357142857142858,0.5,0.6,0.0,0.0,0.2,0.2,0.4,31,41,33,29,29,55,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.614285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,38,31,33,61,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.614285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,38,31,33,61,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.614285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,38,31,33,61,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.914285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,59,43,34,35,67,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.914285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,59,43,34,35,67,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.914285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,59,43,34,35,67,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.914285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,59,43,34,35,67,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.914285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,59,43,34,35,67,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.914285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,59,43,34,35,67,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,55,47,35,39,72,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,55,47,35,39,72,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,55,47,35,39,72,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,55,47,35,39,72,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,55,47,35,39,72,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,55,47,35,39,72,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,55,47,35,39,72,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,55,47,35,39,72,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,55,47,35,39,72,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,55,47,35,39,72,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,55,47,35,39,72,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,55,47,35,39,72,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,55,47,35,39,72,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,55,47,35,39,72,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,55,47,35,39,72,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,55,47,35,39,72,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
