category_ratio_00,category_ratio_01,category_ratio_02,category_ratio_03,category_ratio_04,category_ratio_05,category_ratio_06,category_ratio_07,category_ratio_08,category_ratio_09,category_ratio_10
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.91,54.46113,55.33133,68.69448,55.32288,29.14365,35.44615,31.78772,41.00338,43.78014,61.09332
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
34.14149,58.26841,60.36793,71.571,54.59663,31.85128,36.70623,31.38761,42.44371,44.58567,62.2466
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
46.03685,77.04067,81.54148,83.71355,79.15359,49.97631,50.71117,41.98908,57.53222,59.5831,81.60849
